comparison_id,comparison_name,gene_set,gene_name
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,CC2D2A
gall_bladder_cancer_control,Gall_bladder_cancer,Differential transcript expression,TICRR
gall_bladder_cancer_control,Gall_bladder_cancer,Differential intron excision,AC138969.1
gall_bladder_cancer_control,Gall_bladder_cancer,Differential alternative splicing,RBL1
gall_bladder_cancer_control,Gall_bladder_cancer,Upregulated genes,HOOK1
gall_bladder_cancer_control,Gall_bladder_cancer,Downregulated genes,DNAJB4
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,RFX2
gall_bladder_cancer_control,Gall_bladder_cancer,Differential transcript expression,CCDC80
gall_bladder_cancer_control,Gall_bladder_cancer,Differential intron excision,ITGA6
gall_bladder_cancer_control,Gall_bladder_cancer,Differential alternative splicing,ETV7
gall_bladder_cancer_control,Gall_bladder_cancer,Upregulated genes,DEPDC1
gall_bladder_cancer_control,Gall_bladder_cancer,Downregulated genes,AC103591.4
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,PCSK7
gall_bladder_cancer_control,Gall_bladder_cancer,Differential transcript expression,SERPINA5
gall_bladder_cancer_control,Gall_bladder_cancer,Differential intron excision,NPIPA7
gall_bladder_cancer_control,Gall_bladder_cancer,Differential alternative splicing,FLNA
gall_bladder_cancer_control,Gall_bladder_cancer,Upregulated genes,AL445437.1
gall_bladder_cancer_control,Gall_bladder_cancer,Downregulated genes,PTGFR
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,TMEM45A
gall_bladder_cancer_control,Gall_bladder_cancer,Differential transcript expression,DCN
gall_bladder_cancer_control,Gall_bladder_cancer,Differential intron excision,HNRNPUL1
gall_bladder_cancer_control,Gall_bladder_cancer,Differential alternative splicing,PGAP2
gall_bladder_cancer_control,Gall_bladder_cancer,Upregulated genes,SASS6
gall_bladder_cancer_control,Gall_bladder_cancer,Downregulated genes,ADGRL4
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,MARK3
gall_bladder_cancer_control,Gall_bladder_cancer,Differential transcript expression,AOC3
gall_bladder_cancer_control,Gall_bladder_cancer,Differential intron excision,CFLAR
gall_bladder_cancer_control,Gall_bladder_cancer,Differential alternative splicing,ADGRL2
gall_bladder_cancer_control,Gall_bladder_cancer,Upregulated genes,COL11A1
gall_bladder_cancer_control,Gall_bladder_cancer,Downregulated genes,ADGRL2
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,RYR2
gall_bladder_cancer_control,Gall_bladder_cancer,Differential transcript expression,C16orf89
gall_bladder_cancer_control,Gall_bladder_cancer,Differential intron excision,NUMA1
gall_bladder_cancer_control,Gall_bladder_cancer,Differential alternative splicing,TCIRG1
gall_bladder_cancer_control,Gall_bladder_cancer,Upregulated genes,NBPF4
gall_bladder_cancer_control,Gall_bladder_cancer,Downregulated genes,TTLL7
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,DGKG
gall_bladder_cancer_control,Gall_bladder_cancer,Differential transcript expression,FXYD2
gall_bladder_cancer_control,Gall_bladder_cancer,Differential intron excision,OSBPL8
gall_bladder_cancer_control,Gall_bladder_cancer,Differential alternative splicing,RBM39
gall_bladder_cancer_control,Gall_bladder_cancer,Upregulated genes,SLC25A24P1
gall_bladder_cancer_control,Gall_bladder_cancer,Downregulated genes,AL603750.1
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,MIR22HG
